Alaska,Arizona,Alabama,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1.6280181591755274,2.0809121222052043,1.462316383437745,1.9529075187611427,2.4866000541032762,2.2589251490891114,3.532725136103774,1.7530979763708519,1.4369954280289694,1.3385822426646037,3.157535383635672,4.356291907417294,2.051336436973477,1.738808026332866,3.823604803202086,1.911487718273853,3.2855882408059314,2.734106209733011,4.890661620742832,2.229147186734754,3.4107792090979414,1.7913938742735995,3.4908249146689054,2.6947493541377088,0,3.3092198538118764,2.8256268473776056,3.406166107195456,5.028424571448961,3.537430943735562,1.9523877980911521,3.807261979590837,2.2161418021725856,4.61087049542803,2.484089817106652,1.4260029874884346,2.84373876489003,3.1904389969164746,3.3340552080265926,1.9047943628134572,4.614592841001211,1.8082530302763091,1.249128144125829,3.309234785956177,4.946615974070278,3.4754910401221832,2.8085745606693675,3.524229154741249,3.349494798229034,3.962025909336365
2.8090897958843124,4.759954949897343,3.8001228376310983,3.6524545787596474,4.306035603592097,1.8625877891751712,2.3720506354548325,3.4508322895225145,4.045964832919217,3.9289757154917675,3.4251065204015854,1.7697877631530257,3.343321285904506,2.5380076683290325,1.5683270344014557,1.7990925212896656,2.4991200097220747,5.584311173000795,2.419527664639237,4.888969535996659,2.4519387586063623,3.077201990551881,1.6801642931706244,3.847393692881833,3.3092198538118764,0,1.2624735187833946,6.064613351562793,2.411292517127109,3.080702887787301,4.675305813560578,3.1901793756115033,3.948258027947589,1.986361044148023,3.3817072676662785,3.3535925557848674,2.3314933057796368,2.8193153465099274,1.940042721751648,4.569712335955031,2.1116194264888524,4.496063424141323,3.6491700399350178,1.8919095486527329,2.4617829062006535,1.9983493687938068,3.853899491119797,1.8875581664689594,1.7650026356318826,0.9617548256314328
2.865617798711767,3.9842599904139475,3.224578263574073,3.3464602621036628,3.52981680697077,0.9119388955661261,1.78212421935918,2.998324296302895,3.5215196619938793,3.0911424483527825,2.4216607203511304,2.0901575242485504,2.8343102059814065,1.735006143108532,1.634839914441936,1.3395290217121212,1.965597212237585,5.313146166757748,2.411855645116966,4.288126574742299,2.290620971241379,2.6484754495461083,0.9579745142685231,3.2873688653844613,2.8256268473776056,1.2624735187833946,0,5.311486557879981,2.5320944771569622,2.5211720115483605,4.340099039032749,2.9670094759832555,3.2894557537463713,2.2194549298653463,2.390468908478373,2.8716659163776406,1.3581917570980047,2.4974709418829506,1.1951108953615428,4.312611513235514,2.554380034473074,4.1565331524876115,2.8914874857133217,1.0970195057028627,2.5848467514658884,1.7930092248636895,2.866509897622478,2.002982278456971,1.234320435792762,1.572168091799776
4.213369071195181,2.884700780533014,3.908094663907779,4.495389246364029,2.020704457439478,4.513836166363896,5.141729702642193,3.7269937020600614,3.3190837949906333,3.1864118020681014,4.915865708472227,6.580990289406434,3.7058572932829326,4.147108353482767,6.065847875579015,4.822831489720432,5.214809749035639,4.248818028337654,7.113070872877676,2.332851813671827,4.89789006552903,3.321586354959097,5.694333516046483,4.619641957029456,3.406166107195456,6.064613351562793,5.311486557879981,0,7.08066819520152,4.739283955609833,3.4803693272129292,5.200506031370154,4.1815272149853095,6.678586981175253,4.264946552428859,3.809186938059106,5.208601647653392,4.866066105598164,5.199969519647687,3.9331339467548623,6.706404944911967,3.4999786292095836,3.518154848800068,5.8533314545343815,7.138641572913494,5.712098001655006,4.246285726592189,5.676639964478059,5.476639363345397,6.632751922273733
4.814037726567294,6.3611616898338585,5.147145018897169,5.142119293214278,5.189914530573249,3.1998864817013644,2.080441625274654,4.726293570854641,5.586914836037963,5.198530550336203,4.637819011054105,1.0917695197403223,4.2128808848621135,3.5846360354950457,1.5671260079228695,3.5542649568384186,2.359411697802544,7.21112219918606,0.862446765065662,6.0615422474267655,2.6104443344871777,4.143239849738361,1.8186257167682287,4.518399558261574,5.028424571448961,2.411292517127109,2.5320944771569622,7.08066819520152,0,2.775416705439167,6.394599114028955,3.000491501448946,4.970261225168876,0.9064622365776696,3.9325242712820874,4.854677482146369,3.6589931627179393,2.9288570726593672,2.0187559965458335,6.417568194032211,1.1877051241560042,6.129442679023417,5.0858802671587275,3.06620863973381,0.8945430875151728,2.074700099455924,5.119913403156562,2.001695159191829,1.8075930036630812,1.6858328443575716
3.7753769600855063,4.819338956764421,3.7786782881714576,4.256769081039921,2.938867169458623,2.5595610652871397,0.9336223299885003,3.148299639750659,4.082573671393589,3.554227227991467,4.195719848371008,2.7507655818162053,2.044565815164166,2.2311251712215054,2.5956580752770315,3.147080773425138,1.6036605275538607,5.583321802397323,3.007306790976961,3.6757437651131735,1.6731709576807416,2.2911559416534577,2.150065677870939,3.295686631274065,3.537430943735562,3.080702887787301,2.5211720115483605,4.739283955609833,2.775416705439167,0,5.034531845663216,1.246914858479735,3.7993860766038936,2.6809193690547235,2.5761348764032,3.772172773257286,3.5231630442700577,0.9386460938254421,1.764583193175175,5.148976634280367,2.6415184502628235,4.650180052248318,3.673137513271003,3.4624514029033686,3.057311216563264,1.6667756142971615,4.343119545272266,2.1833545068547635,1.5748848159096511,3.0886328886119756
2.5317745060124515,2.4881543536317134,2.1068192159681014,1.8200216270843086,3.518980624463892,3.710045190802704,5.078431155868339,2.6284555799707334,1.5768904498092167,2.3215865114693885,4.254297860453053,5.57114515747791,3.5105697922138273,3.2801651257462607,4.959349831684155,3.132517511461474,4.626894603671829,2.367377380384599,6.2055716341222125,3.17579413042252,4.5481614149869865,2.9781268050183334,4.955223285776071,3.51749816743601,1.9523877980911521,4.675305813560578,4.340099039032749,3.4803693272129292,6.394599114028955,5.034531845663216,0,5.2358928318957005,2.491261425418364,5.954868514199874,3.6773501949804035,1.6825271937312773,4.163334319630299,4.71385299535312,4.766464005952506,0.7849924506608067,5.882799546050554,1.040754833218872,2.164466270164164,4.690590711966207,6.183851883253235,5.125319939318634,3.5702969973953476,4.677862603729882,4.885505203923168,5.307019919607068
3.7015089378692148,5.385058307332973,4.093711466509473,4.469450898043249,3.5577301087933946,3.1628212821200186,1.6602972858649678,2.9957644167327655,4.164604515374083,4.028656468645245,4.848159195959398,3.0379009135210304,2.04492001071995,2.7447352824749682,2.876956676360801,3.4523612806631863,2.3321926417875325,5.700498512371275,3.365716793119453,3.807572341685553,1.7105722674568036,2.740455909935469,2.577361424544954,3.8854799410479295,3.807261979590837,3.1901793756115033,2.9670094759832555,5.200506031370154,3.000491501448946,1.246914858479735,5.2358928318957005,0,4.171407072578892,3.0651127377053125,3.147947136011002,4.154631792163984,4.053783310206551,0.9675593749092675,2.5389254401901162,5.21911989801029,2.8070203037091654,4.6595805915827615,3.9781548227329524,3.9316991889145334,3.3977656194761523,2.0207283588104623,5.047193227360783,2.528307225688309,2.004734128102283,3.252385015028732
3.2968501773394228,3.1767029465351655,1.0086539574973028,1.2670266041221445,3.5376795888155876,2.932508170514911,3.822734016928266,2.246987930264609,1.9898809066949568,1.5195499691515915,3.5783511412808444,4.342295311483397,2.7386846429828884,1.9426170676737797,3.7153968840485043,2.3439668185339233,2.9944481734924473,3.2571130813446336,4.58582269132145,3.432584505797463,3.7365649299488632,2.6958584869769244,3.5492313038896093,1.7824902929164501,2.2161418021725856,3.948258027947589,3.2894557537463713,4.1815272149853095,4.970261225168876,3.7993860766038936,2.491261425418364,4.171407072578892,0,4.77227241382672,1.6888274252372144,1.4135068765951115,3.232711067072987,3.5593082767674664,3.514766929073161,2.6002101132025564,4.760234998163332,2.32510048286554,1.5590440203315201,3.562997180880449,4.633175420765532,3.8124311077604363,3.0907724083472314,3.511048084977396,3.51875836271731,4.172388812358726
4.350346857645981,5.9040790998019235,4.864532618787602,4.818207963915695,4.771890960024988,2.759791694631074,1.9655378810397863,4.559948179995788,5.312989164696917,4.908785334466154,4.355486984336945,0.6888953706945458,4.021590689006017,3.3140291183388877,1.3352352313586036,3.1985117792143543,2.1756799930805193,6.817233999705019,1.2580760019917523,5.759345979708335,2.3790799210074507,3.6630657735514163,1.798902947798534,4.239810512726337,4.61087049542803,1.986361044148023,2.2194549298653463,6.678586981175253,0.9064622365776696,2.6809193690547235,5.954868514199874,3.0651127377053125,4.77227241382672,0,3.863928558861777,4.444977607364725,3.4011934124552807,2.8247596007695632,1.6733526726753007,6.026965287511099,0.7771901434379574,5.802280794029922,4.833326713121851,2.8734838362436257,1.121447344645901,1.9150786057827254,4.7698420752127415,1.562963468445087,1.7231278970958137,1.4398686315065772
3.5028679222943566,3.4227771137783756,1.9446870283114492,2.6143492711943503,3.034325501556856,2.1984384966715487,2.5551670590295363,2.3069059289482463,2.663477738797254,1.7140879451964368,2.9426381341413856,3.603329779079441,2.139704209403459,1.169475252200504,3.036711923997344,2.170511661879359,2.014722135723469,4.302701109494159,3.6137233697252604,3.30454031711822,3.0129577666430305,2.4783869832517227,2.4053083247266214,1.9737556268087129,2.484089817106652,3.3817072676662785,2.390468908478373,4.264946552428859,3.9325242712820874,2.5761348764032,3.6773501949804035,3.147947136011002,1.6888274252372144,3.863928558861777,0,2.309625930463702,2.496066796330383,2.560399036498524,2.418223296068333,3.7421958122314307,3.9906203229068478,3.3544425157694495,1.8517720665206538,2.7332079011338286,3.775108034480125,2.7273233686882357,2.8131568543455687,2.951133375604758,2.360645558487027,3.467306458099163
2.2308371468774957,2.5203349801960466,1.2933927029593872,0.9945023269464238,3.016756133509379,2.297325817294227,3.6750193832060143,2.0919931002109107,1.6061440827689228,1.5614560619407778,3.1586976848631103,4.0536498946002775,2.70023799601293,1.8657092540338138,3.433350671961422,1.714171293727783,3.0861099162432204,3.1215519411456327,4.594223639733313,3.23413285440795,3.3513970827956063,2.0528937108760745,3.4198208061380804,2.3118188423540595,1.4260029874884346,3.3535925557848674,2.8716659163776406,3.809186938059106,4.854677482146369,3.772172773257286,1.6825271937312773,4.154631792163984,1.4135068765951115,4.444977607364725,2.309625930463702,0,2.825228260797948,3.536097363153097,3.2320975840718726,1.9186390435236953,4.4478434986536985,1.842450317578539,1.425681401048427,3.2496314938332667,4.589927779252878,3.712330752678024,2.620494421591402,3.214984190769648,3.397483940635398,3.836889233140695
3.1839704467225203,3.3516174525327536,3.204290724420135,3.357544337756806,3.6830557091739338,1.3111957452003389,2.8695908907361676,3.2590207441762167,3.370678130958101,2.851185826371588,1.170250804831339,3.268724179064458,3.469266901236496,2.1916376325795937,2.7229139537781184,1.5732767230761102,2.9612459703380316,5.328890493961786,3.405945168554764,4.460688307412789,3.34509572315423,3.2693203420731636,2.0010376852651066,3.645601829870571,2.84373876489003,2.3314933057796368,1.3581917570980047,5.208601647653392,3.6589931627179393,3.5231630442700577,4.163334319630299,4.053783310206551,3.232711067072987,3.4011934124552807,2.496066796330383,2.825228260797948,0,3.588320243282142,2.2257283192872555,4.129148233080085,3.8368857423944895,4.093589119482716,2.584188420348129,0.8178459768860447,3.6383939527414904,3.015069364510654,1.8022896720649348,3.2050023840396458,2.446489046567868,2.68194846926884
3.3439481808544143,4.7950617023321,3.4060546443540916,3.8625687763581524,3.175804285201649,2.625605657870884,1.3890316278443566,2.748960269350886,3.7733800034067544,3.3949791241917637,4.391903272907089,2.763169981072996,1.5635780844366658,2.00985455928378,2.60235422798932,2.8977035717153905,1.6255819285827773,5.044128102824884,3.101795676760112,3.424496161182618,1.7657667486599091,2.1211308077799873,2.260731432057165,3.0291507978932835,3.1904389969164746,2.8193153465099274,2.4974709418829506,4.866066105598164,2.9288570726593672,0.9386460938254421,4.71385299535312,0.9675593749092675,3.5593082767674664,2.8247596007695632,2.560399036498524,3.536097363153097,3.588320243282142,0,2.08899598049325,4.725189931937205,2.6139253077535125,4.2501533996135725,3.4535703413487915,3.48521314328742,3.1300307190543144,1.4036063484021966,4.527026410354391,2.0427537008246626,1.6066017418069076,2.8985370722424575
3.4698798003015305,4.419691691634592,3.6034778112214028,3.786122144539569,3.3189051764317137,1.3976710133417667,1.0004728298302663,3.3497300853126646,3.989235206787961,3.411883381822664,3.037657566518094,1.6867863381916386,2.842366492337069,1.9419802419050465,1.3876452978032434,2.1510127006530744,1.3205723108303002,5.724430868550062,2.0216125513012253,4.4023751958408015,1.7703134325560146,2.4899263661587785,0.94479567780482,3.207144087569249,3.3340552080265926,1.940042721751648,1.1951108953615428,5.199969519647687,2.0187559965458335,1.764583193175175,4.766464005952506,2.5389254401901162,3.514766929073161,1.6733526726753007,2.418223296068333,3.2320975840718726,2.2257283192872555,2.08899598049325,0,4.8899434667869235,2.031212902332759,4.603954226369254,3.3961495510860806,2.027811565696866,2.1139081886539763,1.5483722872986028,3.3311391279712566,1.5206738711696661,0.8823786871992364,1.8920326499873936
2.3608260805807206,2.7169496185419226,2.0846847311839887,1.8176120147945767,3.859319329817531,3.794992545602096,5.157832364269188,2.474788990624576,1.461035179811156,2.4225703004925117,4.306008395917918,5.626732913888668,3.480331389358229,3.312556267988888,5.011957154247829,3.0660426481339242,4.743226518618137,2.210625622408994,6.223823798759483,3.2178561671651944,4.667497943416938,3.2243122397328547,4.947101640233687,3.680730000915339,1.9047943628134572,4.569712335955031,4.312611513235514,3.9331339467548623,6.417568194032211,5.148976634280367,0.7849924506608067,5.21911989801029,2.6002101132025564,6.026965287511099,3.7421958122314307,1.9186390435236953,4.129148233080085,4.725189931937205,4.8899434667869235,0,5.939546136491444,0.8642722072718884,2.109631964471384,4.615154618973604,6.230267615866141,5.093042218092889,3.748769069942179,4.781633174246142,4.889154567913983,5.227087989658072
4.251990771413217,6.107277796313967,4.8319882499733176,4.732094411096111,4.860195352354424,3.0548213523017798,2.116149767763511,4.4466749560306065,5.278110670355049,4.995764379847746,4.839850603466257,0.775877259288671,3.876322026012015,3.379324535725627,1.446844905645748,3.323465676683824,2.1815381035223,6.648401420222236,1.5827390450698229,5.682571920395967,2.2090710463059655,3.558928237401263,2.1511688845142047,4.178278227333559,4.614592841001211,2.1116194264888524,2.554380034473074,6.706404944911967,1.1877051241560042,2.6415184502628235,5.882799546050554,2.8070203037091654,4.760234998163332,0.7771901434379574,3.9906203229068478,4.4478434986536985,3.8368857423944895,2.6139253077535125,2.031212902332759,5.939546136491444,0,5.681629317425734,4.913289370991267,3.3429614320106507,1.3059331832015229,1.9159605561288156,5.1714170258909915,1.3107297435874525,1.892824085089911,1.6281077517302338
2.2867922125061284,2.8349763141868736,1.9239093851555216,1.8270692138551987,3.4224065978321936,3.639265854174301,4.7510672446148385,1.8366185150484637,0.9131470578042286,2.167620367363847,4.310621148953761,5.406867582395895,2.9365151201095503,3.01921341611472,4.764425214427728,3.0024975829377345,4.407753695668604,2.417198128945634,5.990892629551302,2.720664928209473,4.18957687630131,2.8430048168758453,4.67107738290225,3.494364355126689,1.8082530302763091,4.496063424141323,4.1565331524876115,3.4999786292095836,6.129442679023417,4.650180052248318,1.040754833218872,4.6595805915827615,2.32510048286554,5.802280794029922,3.3544425157694495,1.842450317578539,4.093589119482716,4.2501533996135725,4.603954226369254,0.8642722072718884,5.681629317425734,0,1.8417420755111396,4.576540799282659,5.9980537796003555,4.813530974005887,3.769062245227197,4.512876953939883,4.56385991792486,5.112403728446933
2.441926846997377,2.1175702791072846,1.22469720153957,1.8244144363453014,2.7747128659709808,2.388653274008401,3.62463078585099,1.577716145899539,1.0741959024525627,0.7815958373328512,2.7538149750213,4.525831556579211,2.3092730622160467,1.735065519879873,3.8637525841297347,1.9679246945459035,3.3308419616936193,3.18448094429002,4.85758756615019,2.592219724208445,3.5934555155355046,2.415147823748838,3.391210247055232,2.690275106171076,1.249128144125829,3.6491700399350178,2.8914874857133217,3.518154848800068,5.0858802671587275,3.673137513271003,2.164466270164164,3.9781548227329524,1.5590440203315201,4.833326713121851,1.8517720665206538,1.425681401048427,2.584188420348129,3.4535703413487915,3.3961495510860806,2.109631964471384,4.913289370991267,1.8417420755111396,0,3.1350489325069617,4.976227631070366,3.7422635492074705,2.338204986826941,3.790531455248464,3.398950044230773,4.146463740155212
3.4876746234640637,4.086677458532568,3.568390681500461,3.6522249634509323,4.205150798563208,1.5614648059148935,2.6955038002355427,3.6003015592644805,3.896758220332379,3.391759852270888,1.8962267509763948,2.7458051164448127,3.671786565180609,2.3859699407935926,2.302339805756781,1.7312892802758624,2.7584975942340124,5.717940726322785,2.764724925351395,4.935018048574045,3.287651818338248,3.5455425967854852,1.5922216227185257,3.7555074900747085,3.309234785956177,1.8919095486527329,1.0970195057028627,5.8533314545343815,3.06620863973381,3.4624514029033686,4.690590711966207,3.9316991889145334,3.562997180880449,2.8734838362436257,2.7332079011338286,3.2496314938332667,0.8178459768860447,3.48521314328742,2.027811565696866,4.615154618973604,3.3429614320106507,4.576540799282659,3.1350489325069617,0,3.0290953314340223,2.652809880877238,2.5724722973694854,2.900816917627526,2.1231503221735677,2.0413088041672722
4.861382028239643,6.279192151952494,4.877243458477564,4.7883108428720815,5.330602979198014,3.2126586068245833,2.4250948961269017,4.76415170321834,5.513128124048477,5.051747591846873,4.631101298946605,0.9392677538938151,4.31040918175971,3.470715087130589,1.4430701657650982,3.4032952328987154,2.1516680432018145,6.954341813726391,0.47075067318999964,6.158143240552576,2.8862666286019842,4.123850866163817,1.9673758272969633,4.0884788781453025,4.946615974070278,2.4617829062006535,2.5848467514658884,7.138641572913494,0.8945430875151728,3.057311216563264,6.183851883253235,3.3977656194761523,4.633175420765532,1.121447344645901,3.775108034480125,4.589927779252878,3.6383939527414904,3.1300307190543144,2.1139081886539763,6.230267615866141,1.3059331832015229,5.9980537796003555,4.976227631070366,3.0290953314340223,0,2.192446268735587,5.02186201877074,1.7813779687810767,1.9953144084724241,1.6078884596633953
3.60390259386801,4.9817664313159815,3.668330293649204,4.0148199146388475,3.8713259591174065,2.2805849550962596,1.2963487886839067,3.4457454598148645,4.293969769984753,3.7189041132901335,3.979332653897281,1.9363219980071535,2.535863580014883,2.085407039257992,1.988307524800042,2.5865472459829264,1.328047682643883,5.487844922296142,2.088354395466482,4.3231387362863165,2.239510037685806,2.7313565965134106,1.5398120188589763,3.1052732392271487,3.4754910401221832,1.9983493687938068,1.7930092248636895,5.712098001655006,2.074700099455924,1.6667756142971615,5.125319939318634,2.0207283588104623,3.8124311077604363,1.9150786057827254,2.7273233686882357,3.712330752678024,3.015069364510654,1.4036063484021966,1.5483722872986028,5.093042218092889,1.9159605561288156,4.813530974005887,3.7422635492074705,2.652809880877238,2.192446268735587,0,4.318634170305117,1.6369367568915416,0.965878368502368,1.828669397824388
3.5969309863213135,2.1639177883358824,3.1131522913819305,3.347279260598807,3.267384983437877,2.2444121133513195,3.9502507483957463,3.543864768690046,3.08917391816857,2.4230932355619608,1.0105210931009192,4.627550844106408,3.9485251864535367,2.7931391921856736,4.022292136679366,2.5176924204133506,3.8900285583508167,4.994731673559652,4.850982784294455,4.218465606241001,4.225309293061965,3.4719436999428903,3.4595279375909054,3.818646542209385,2.8085745606693675,3.853899491119797,2.866509897622478,4.246285726592189,5.119913403156562,4.343119545272266,3.5702969973953476,5.047193227360783,3.0907724083472314,4.7698420752127415,2.8131568543455687,2.620494421591402,1.8022896720649348,4.527026410354391,3.3311391279712566,3.748769069942179,5.1714170258909915,3.769062245227197,2.338204986826941,2.5724722973694854,5.02186201877074,4.318634170305117,0,4.290842446508533,3.772146856457414,4.28160289768986
3.3960498194876525,5.053673320723887,3.6074531546164095,3.498402172293124,3.9698059595069632,2.258971039235402,1.8054140891639057,3.427571632757607,4.144186827142724,3.834387338590142,4.161795123738714,1.1664591685859425,2.9534178200819943,2.299443296447439,1.1011220596743176,2.3639451300832253,1.2866652979721012,5.476808456161754,1.9799747097598261,4.704863599750729,1.6908652344116266,2.486644899579446,1.8136025490742003,2.9937649659363044,3.524229154741249,1.8875581664689594,2.002982278456971,5.676639964478059,2.001695159191829,2.1833545068547635,4.677862603729882,2.528307225688309,3.511048084977396,1.562963468445087,2.951133375604758,3.214984190769648,3.2050023840396458,2.0427537008246626,1.5206738711696661,4.781633174246142,1.3107297435874525,4.512876953939883,3.790531455248464,2.900816917627526,1.7813779687810767,1.6369367568915416,4.290842446508533,0,1.4835919883797584,1.7047137213454677
3.4158289713613046,4.71853291082297,3.547569610558797,3.781691907602093,3.626176381145131,1.762171162153599,0.8322873417656174,3.116538411835071,3.9533284490942395,3.4833810856737775,3.4093237471045006,1.6504440418720312,2.5383677681066854,1.873742751902452,1.3841070746958575,2.1724347191421685,1.2274150602140292,5.628994509255944,1.8429658604444366,4.322720949010468,1.7245518002824465,2.6343278777202848,0.6943848778949974,3.20774078888717,3.349494798229034,1.7650026356318826,1.234320435792762,5.476639363345397,1.8075930036630812,1.5748848159096511,4.885505203923168,2.004734128102283,3.51875836271731,1.7231278970958137,2.360645558487027,3.397483940635398,2.446489046567868,1.6066017418069076,0.8823786871992364,4.889154567913983,1.892824085089911,4.56385991792486,3.398950044230773,2.1231503221735677,1.9953144084724241,0.965878368502368,3.772146856457414,1.4835919883797584,0,1.6278290080515938
3.6596625033772723,5.392963075104013,4.175858866637638,4.043466860174711,4.829765763233927,2.3447730374384985,2.3295764347668166,3.968100782321087,4.6389266953861865,4.362698022571603,3.8089376493133886,1.1621903238475904,3.727869055785842,2.832062011026523,1.2189470502291724,2.3260785231230092,2.27488113255937,6.1120751531632935,1.5462103626644237,5.4551165578478304,2.6496519504778493,3.562063923980514,1.4914038602904613,3.8880229061033442,3.962025909336365,0.9617548256314328,1.572168091799776,6.632751922273733,1.6858328443575716,3.0886328886119756,5.307019919607068,3.252385015028732,4.172388812358726,1.4398686315065772,3.467306458099163,3.836889233140695,2.68194846926884,2.8985370722424575,1.8920326499873936,5.227087989658072,1.6281077517302338,5.112403728446933,4.146463740155212,2.0413088041672722,1.6078884596633953,1.828669397824388,4.28160289768986,1.7047137213454677,1.6278290080515938,0
